source_file,source_row_number,business_name,category,target_type,is_target_business,exclusion_reason,street,city,state,country_code,phone_raw,phone_e164,website,website_domain,email,google_maps_url,google_place_id,image_url,rating,reviews_count,lead_score,marketing_status,quality_notes
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,149,Charcoal Venice,New American restaurant,irrelevant,false,outside_target_industry,425 Washington Blvd,Venice,California,US,(310) 751-6794,+13107516794,https://charcoalvenice.com/,charcoalvenice.com,,https://www.google.com/maps/search/?api=1&query=Charcoal%20Venice&query_place_id=ChIJX41ccC67woARuk-Im7V-TVo,ChIJX41ccC67woARuk-Im7V-TVo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGoEzr9tlzCYNmRiylLEYu8AIzlAqNM0T1v9AVcwGgQa8Kffp5m8k8LpXhaYtqTs60rd_cHjpMQPiV_fjeD8j9oBR7iUhmKUZ60lq7H0S4Oa31jtlfPNA9ny0EIyGNZt4i2NBJs=w408-h272-k-no,4.4,868,50,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,150,Hatchet Hall,New American restaurant,irrelevant,false,outside_target_industry,12517 Washington Blvd,Los Angeles,California,US,(310) 391-4222,+13103914222,http://www.hatchethallla.com/,hatchethallla.com,,https://www.google.com/maps/search/?api=1&query=Hatchet%20Hall&query_place_id=ChIJ9bOUX2a6woARMexni9pIRdU,ChIJ9bOUX2a6woARMexni9pIRdU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLxHWCusiyAKK9Q1vGjmZtjjtfqHetn0Q4akrPTWCZUqRmMXBqxXTPx8-FFiokgnwdftKuGarxGHVUipx-3Ka6rx_QjYAXUnv_7XXpr1D-3S3zfOAwy-rPTDt9nBYoaFm_YDo=w408-h306-k-no,4.4,1312,50,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,152,J Nichols Kitchen,New American restaurant,irrelevant,false,outside_target_industry,4375 Glencoe Ave,Marina Del Rey,California,US,(310) 823-2283,+13108232283,http://www.jnicholskitchen.com/,jnicholskitchen.com,,https://www.google.com/maps/search/?api=1&query=J%20Nichols%20Kitchen&query_place_id=ChIJr7Yden26woARCxvnWlcg0tU,ChIJr7Yden26woARCxvnWlcg0tU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmgUINITFL9bepVGytzZbPOPCZjJGTDnGA0HoqAdnQzrkUYF_wYAQJIpb43ldgFis_5c47DI0luT6XOudBDgLS3s9J7bOydUPWtFzjydtcusXySBGNQUKamrKAi9EA0KaKTUzz=w426-h240-k-no,4.5,1302,55,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,153,Gjelina Take Away,Takeout Restaurant,irrelevant,false,outside_target_industry,1427 Abbot Kinney Blvd,Venice,California,US,(310) 392-7575,+13103927575,http://gjelinatakeaway.com/,gjelinatakeaway.com,,https://www.google.com/maps/search/?api=1&query=Gjelina%20Take%20Away&query_place_id=ChIJxx5IvL-6woARUjEkYmPt9z0,ChIJxx5IvL-6woARUjEkYmPt9z0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF31s-lfQTPBtvJHF4TjDe-Tv6EOg0izDe8MOs036sHvzG8iAcDCY6Lfmv93ZQSPkP8RmYiAPAstD4orAL3Cniek8s-o0Yam57G1HQKRCDdZK7GAQxb5akoe7pCwvIZdF6vg9ieMw=w426-h240-k-no,4.3,2187,50,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,154,Fig Tree,American restaurant,irrelevant,false,outside_target_industry,"431, 431 Ocean Front Walk #2402",Venice,California,US,(310) 392-4937,+13103924937,https://www.figtreevenice.com/,figtreevenice.com,,https://www.google.com/maps/search/?api=1&query=Fig%20Tree&query_place_id=ChIJxYxUSsm6woARub40b7qFwAk,ChIJxYxUSsm6woARub40b7qFwAk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9Js092miqYd3iQWF0K2DvclYy_vskWkO7CjjKDOeQ6wusBHwW9n-LDh3tgwRL19UWOsKQ_u2PYnY36xdxsUXwKTMqbyq0AO6fmF2hMqGcB9uPF5_vk9yyI1SgpCvY4SQ9hLLC=w408-h509-k-no,4.3,2336,50,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,157,Baby Blues BBQ,Barbecue restaurant,irrelevant,false,outside_target_industry,444 Lincoln Blvd,Venice,California,US,(310) 396-7675,+13103967675,http://www.babybluesbbq.com/,babybluesbbq.com,,https://www.google.com/maps/search/?api=1&query=Baby%20Blues%20BBQ&query_place_id=ChIJPWFT-8K6woARjRsbFLVvtXM,ChIJPWFT-8K6woARjRsbFLVvtXM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNhzhWB2bSokWWjRfjf1DTYi_q8GDn7EatNhVfU1-QHN6MQc5Ffl0b538eV7cCQ-ShHzbRr4k_rPW9w_gCy-NGjBzdv0sTPkb4ONk0qysv0a9NEs2CX3npBS-rzQsGwMARkUrp=w408-h272-k-no,4.4,1386,50,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,158,Goozzies,Dessert shop,irrelevant,false,outside_target_industry,6909 S La Tijera Blvd,Los Angeles,California,US,(424) 261-2183,+14242612183,http://www.instagram.com/goozzies,instagram.com,,https://www.google.com/maps/search/?api=1&query=Goozzies&query_place_id=ChIJ9W3eZF63woARDv8a5SwBjf8,ChIJ9W3eZF63woARDv8a5SwBjf8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVQH_i37RS8bEg8uwH9B6fTggl7bO4qmB4AqYG8TaBYLjw7HRCtK7f7tyCHdLFXzqwrjBbiXraKwVYj19d1Kln9DavpINCbSuzPDkPEB4LwOhnWfAd7VsH-lNNpGdm_ZSf5dS13Q=w408-h773-k-no,5.0,1,45,not_target,excluded_industry;duplicate_website
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,161,Marina Del Rey Quality cleaners,Cleaners,irrelevant,false,outside_target_industry,720 Washington Blvd,Marina Del Rey,California,US,(310) 823-4000,+13108234000,,,,https://www.google.com/maps/search/?api=1&query=Marina%20Del%20Rey%20Quality%20cleaners&query_place_id=ChIJmSegVZC6woAR403ZaNrgwlc,ChIJmSegVZC6woAR403ZaNrgwlc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaR7Xhf7e59S955Hij0oJaH-txg0UtGEauEp0wEZqn696nh4oxmCYKtxPM0dqp_o-FaqKjDkv4UrM0pwyP3gheRvHHwH_5jzrL4AYh3qD4h1ZpfEFI0boLGQ1ShEFEvTKJ_KIN=w408-h306-k-no,4.8,43,35,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,162,Van Leeuwen Ice Cream,Ice cream shop,irrelevant,false,outside_target_industry,20929 Ventura Blvd,Woodland Hills,California,US,(718) 550-5665,+17185505665,https://vanleeuwenicecream.com/scoop-shops/,vanleeuwenicecream.com,,https://www.google.com/maps/search/?api=1&query=Van%20Leeuwen%20Ice%20Cream&query_place_id=ChIJxVeIVDWfwoAR-FGgAfYutLw,ChIJxVeIVDWfwoAR-FGgAfYutLw,http://t1.gstatic.com/images?q=tbn:ANd9GcTfxhklKJHsZTrT7HyDvSQwp-M0Vn607V38_HFDq9tOBy6niERf,4.8,96,55,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,163,Magpies Softserve,Ice cream shop,irrelevant,false,outside_target_industry,18971 Ventura Blvd,Tarzana,California,US,(818) 578-6732,+18185786732,https://www.magpiessoftserve.com/,magpiessoftserve.com,,https://www.google.com/maps/search/?api=1&query=Magpies%20Softserve&query_place_id=ChIJpzrjhw2ZwoARiQy65dK5Y0s,ChIJpzrjhw2ZwoARiQy65dK5Y0s,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfvxtBwdgysOIIhm6rLEBbKTbUOM9XnNp8vB7BM3zeMXMXPu8Tr5bmrctr-f2ylQ98A4Pa1VZqYSkh_LCsVOsRjqSChfPhoaV3DzI3CYO5M2OenTMokpqXhevBhYkeAKAJY2qf=w408-h408-k-no,4.7,352,55,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,164,California Fish Grill,Seafood restaurant,irrelevant,false,outside_target_industry,6435 Canoga Ave,Woodland Hills,California,US,(818) 928-3830,+18189283830,https://www.cafishgrill.com/,cafishgrill.com,,https://www.google.com/maps/search/?api=1&query=California%20Fish%20Grill&query_place_id=ChIJ_TMOox6cwoARIqtCCHbFmFA,ChIJ_TMOox6cwoARIqtCCHbFmFA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6_Rbomi6Q0Y7gwh7dJQvyBgTWhKzBPszYh6c4N4gCsWBDTf2u3ztr6xVMCnWVbKi3zgSTnIylxIMbkfbXO8DwCNAuAKQLHVT9pdLWgoRRV_rH1yN2mTtDs7_T0J4xMvEf9vEX=w408-h272-k-no,4.4,1412,50,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,165,Les Sisters' Southern Kitchen,Southern restaurant (US),irrelevant,false,outside_target_industry,20450 Nordhoff St,Winnetka,California,US,(818) 998-0755,+18189980755,https://lessisters.com/?utm_source=google,lessisters.com,,https://www.google.com/maps/search/?api=1&query=Les%20Sisters'%20Southern%20Kitchen&query_place_id=ChIJz6cLkw6bwoARicsfhtFSEC0,ChIJz6cLkw6bwoARicsfhtFSEC0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_GSQ1zdpI5a85j7naLyStLwRYgda26UAZDfqBJRYDgcbV7ehqYifThHbK-5LliTpM-xPBTra3T26diekOtOtb6fbGm5DIuebQ4Y0RM9F9RoH1jL4nKwmcX7lSncqI7EZpAGR0D9qp6rw=w480-h240-k-no,4.5,297,55,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,178,Charlie's Famous Fried Chicken,Chicken restaurant,irrelevant,false,outside_target_industry,1824 W Manchester Ave,Los Angeles,California,US,(323) 305-2777,+13233052777,,,,https://www.google.com/maps/search/?api=1&query=Charlie's%20Famous%20Fried%20Chicken&query_place_id=ChIJfwHWgA23woARLXDZL1b-uUw,ChIJfwHWgA23woARLXDZL1b-uUw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsZ1RRynbD5nD0MaoQEcYtawF-YWGDBFpV-1aepwi9IKfjpOHH40_nlANHjJZE0q83B3YKrSbJU9LwT3qGAY1uQ5Ej0mS0lgZoD03o1R7wuhDprwk3GXVGmBjPPFuEOqdqFjc=w408-h408-k-no,4.3,686,35,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,181,The Bicycle Whisperer,Bicycle Shop,irrelevant,false,outside_target_industry,1150-1100 7th Ave,Venice,California,US,(310) 612-1409,+13106121409,,,,https://www.google.com/maps/search/?api=1&query=The%20Bicycle%20Whisperer&query_place_id=ChIJnx69t8O6woARMHueyp4McBs,ChIJnx69t8O6woARMHueyp4McBs,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMqfgCVJHzuTUr6LdobpT3Sw4jy9DRtZa0Zp_LDVXx_fMr6DKNFiibYCcmCYr8dUacTAJipGPSZM4WLnSjTXO5frwF3RwJQ1dTnjkIqnZGYsKv7HmnyQYu1nSO1psKVw-Er4Qf=w408-h544-k-no,4.6,144,40,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,182,Luft Los Angeles,Bicycle Shop,irrelevant,false,outside_target_industry,1930 Lincoln Blvd,Venice,California,US,(310) 392-5838,+13103925838,http://www.luftlosangeles.com/,luftlosangeles.com,,https://www.google.com/maps/search/?api=1&query=Luft%20Los%20Angeles&query_place_id=ChIJ2_k2yei7woARGKrzPvXFCnk,ChIJ2_k2yei7woARGKrzPvXFCnk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFb7xOU_QcE9lPwCyhuqz5eah3tc6Z_jhi9KTi26Zd_FUbDhCAX4HbLtLK7vCA1W47Vy2EjwNP3SqC00s-2xiXtoqt-J0VL6sXRM-xSg3nFaQzsv3vpeERD53HxURTh1rHDquwB3Q=w408-h272-k-no,4.5,50,55,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,184,West LA Bicycle LLC,Bicycle Shop,irrelevant,false,outside_target_industry,114 Washington Blvd Ste D,Marina Del Rey,California,US,(323) 786-2232,+13237862232,https://www.westlabicycle.com/,westlabicycle.com,,https://www.google.com/maps/search/?api=1&query=West%20LA%20Bicycle%20LLC&query_place_id=ChIJd0NQEAC7woARYznTXGeM9hI,ChIJd0NQEAC7woARYznTXGeM9hI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLButFlRPbbylk_u_EOs4n1RUAxufO8wK5ona85sj2IfeQSZ4eTeOEdB6QdyJjaYS_hJeIi3RGc0T9v3RpOvTk09QG8wNC4NO3PCAFdrfiZzYX-WPqXYrUO43PQB_KoesMbpDYoYsZNbFi=w408-h306-k-no,4.9,75,55,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,185,Ace Coin Laundry,Laundromat,irrelevant,false,outside_target_industry,8416 Pershing Dr,Playa Del Rey,California,US,(310) 301-3577,+13103013577,,,,https://www.google.com/maps/search/?api=1&query=Ace%20Coin%20Laundry&query_place_id=ChIJR05FfmCwwoARe0JQVpINSOM,ChIJR05FfmCwwoARe0JQVpINSOM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxrDcwfT84-c4aBk13rzB6dbPJbbYPHECj8ixU-eTxTnNkuCGv2D2DmRFpd5eLw-0DqONdQIBFAKWi2bv9gqmd1dqh3kns5GjFyLneGS-TW4tEOyBrVahEdkF3Jh0-NM_X0X0E=w408-h306-k-no,3.5,14,25,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,186,West Marine,Marine supply store,irrelevant,false,outside_target_industry,4750 Admiralty Way,Marina Del Rey,California,US,(310) 823-5357,+13108235357,https://www.westmarine.com/stores/marina-del-rey-ca-11/?utm_source=GMB&utm_campaign=Local-Listings,westmarine.com,,https://www.google.com/maps/search/?api=1&query=West%20Marine&query_place_id=ChIJmf_veYC6woARXlImyVjyJME,ChIJmf_veYC6woARXlImyVjyJME,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWZA1yx5wHXdsot4NFLoTKBDmJHFC75j8ruARYiW6QbF_ReeS2czEz0Bm1tpghaX1-v-a3jBsWo2jm7r174-Nco5nXWu4dHDe4-ldQRmjdhGPMdcGhLLov0pDkrFX65wu-vEE=w426-h240-k-no,4.2,266,50,not_target,excluded_industry
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,187,"Service Champions Plumbing, Heating & AC",HVAC contractor,irrelevant,false,outside_target_industry,5251 W Imperial Hwy,Los Angeles,California,US,(323) 284-1599,+13232841599,https://servicechampions.com/?utm_source=GBP&utm_medium=organic&utm_campaign=la,servicechampions.com,,https://www.google.com/maps/search/?api=1&query=Service%20Champions%20Plumbing%2C%20Heating%20%26%20AC&query_place_id=ChIJF6xrKz23woARN3oEzQ4CadE,ChIJF6xrKz23woARN3oEzQ4CadE,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJsDtRGqqXoo2fESSfl3h-EBGQcGmaLJLl8Zi01TeSt3yJuOkhvl6BXUq0afqbRXtKRujNdoQ9rrQSj0YGi9mk_HZ1MZriFf7dITgrynN8g7YtFEPbsq91MflINwOkrRFezoD-aA=w408-h544-k-no,4.9,676,55,not_target,excluded_industry
